t_low,t_high,fraud_loss,customer_loss,op_cost,total_cost,savings,effective_recall,n_challenged,n_blocked,challenge_rate,block_rate,legit_challenged,legit_blocked
0.32,0.32,9741570.585,130407608.194,0.0,140149178.779,-82208760.21900001,0.8211122047244095,0,20706,0.0,0.17531411928065838,0,17369
0.32,0.34,9851523.954750001,120694150.09052,7370.0,130553044.04527,-72612625.48527,0.8194143700787402,1474,19232,0.012480102956615979,0.1628340163240424,1428,15941
0.32,0.36000000000000004,9972827.898,112320820.3712,13700.0,122307348.2692,-64366929.709199995,0.817679625984252,2740,17966,0.023199105903071764,0.15211501337758662,2647,14722
0.32,0.38,10046797.281000001,104757802.54412,19520.0,114824119.82512,-56883701.26512,0.8162770669291338,3904,16802,0.033054492498391305,0.14225962678226708,3773,13596
0.32,0.4,10131142.71075,97635168.55248003,25040.0,107791351.26323003,-49850932.70323002,0.8145054133858268,5008,15698,0.0424018694753954,0.13291224980526298,4829,12540
0.32,0.42000000000000004,10252970.540250001,91886019.01916002,29915.0,102168904.55941002,-44228485.99941002,0.8126968503937009,5983,14723,0.0506570257730213,0.12465709350763708,5755,11614
0.32,0.44,10342613.90625,85766942.13988,34805.0,96144361.04613,-38203942.48613,0.8106668307086614,6961,13745,0.05893758255156298,0.1163765367290954,6678,10691
0.32,0.46,10520599.720500002,80082066.33104001,39360.0,90642026.05154002,-32701607.491540015,0.8083415354330709,7872,12834,0.06665086192298574,0.10866325735767264,7526,9843
0.32,0.48000000000000004,10616544.441750001,75266824.91164,43430.0,85926799.35339001,-27986380.793390006,0.8063484251968503,8686,12020,0.07354285907813188,0.1017712602025265,8286,9083
0.32,0.5,10756415.116500001,70426708.18676001,47390.0,81230513.30326001,-23290094.74326001,0.8038385826771653,9478,11228,0.0802485860398957,0.0950655332407627,9010,8359
0.32,0.52,10890434.182500001,64995534.51012001,51245.0,75937213.69262001,-17996795.132620007,0.8017716535433072,10249,10457,0.08677650963524909,0.08853760964540928,9725,7644
0.32,0.54,11047457.064000001,60052709.08500001,54905.0,71155071.149,-13214652.589000002,0.7991879921259842,10981,9725,0.09297422697869746,0.08233989230196091,10387,6982
0.32,0.56,11242839.261750001,55655439.96560001,58395.0,66956674.22735001,-9016255.66735001,0.7967150590551181,11679,9027,0.09888407220510041,0.07643004707555796,11018,6351
0.32,0.5800000000000001,11451066.549,51525512.21044,61495.0,63038073.759440005,-5097655.199440002,0.794242125984252,12299,8407,0.1041335049276933,0.07118061435296508,11571,5798
0.32,0.6,11595654.208500002,47699693.456599995,64320.0,59359667.66509999,-1419249.105099991,0.7919906496062993,12864,7842,0.10891726216683036,0.06639685711382802,12075,5294
0.32,0.62,11731328.602500001,43901595.6612,67215.0,55700139.2637,2240279.2963000014,0.789517716535433,13443,7263,0.11381955498357435,0.061494564297084026,12587,4782
0.32,0.64,11899405.719750002,40781902.96892,69850.0,52751158.68867,5189259.87133,0.787007874015748,13970,6736,0.1182815727977783,0.05703254648288007,13046,4323
0.32,0.66,12083829.731250001,37291777.19140001,72530.0,49448136.92265001,8492281.637349993,0.7842765748031496,14506,6200,0.12281979205472957,0.05249432722592881,13508,3861
0.32,0.68,12216841.190250002,33754618.55576,74970.0,46046429.746010005,11893988.813989997,0.7822096456692914,14994,5712,0.12695160361702848,0.048362515663629896,13940,3429
0.32,0.7000000000000001,12467096.593500001,30438440.270600002,77580.0,42983116.8641,14957301.6959,0.7792199803149606,15516,5190,0.13137128729637282,0.04394283198428557,14381,2988
0.32,0.7200000000000001,12703518.5205,27309003.185000002,79960.0,40092481.70550001,17847936.854499996,0.7759350393700787,15992,4714,0.13540149693500864,0.03991262234564975,14768,2601
0.32,0.74,12950506.5945,24288329.28036,82075.0,37320910.874859996,20619507.685140006,0.7730191929133858,16415,4291,0.1389829647441325,0.03633115453652589,15112,2257
0.32,0.76,13215628.161,21427509.46628,84300.0,34727437.62728,23212980.932720006,0.7696604330708661,16860,3846,0.14275070274663867,0.03256341653401971,15466,1903
0.32,0.78,13491490.04175,18964373.322520003,86115.0,32541978.36427,25398440.19573,0.7665600393700788,17223,3483,0.14582416093744707,0.0294899583432113,15745,1624
0.32,0.8,13723172.93475,16727532.536920004,88035.0,30538740.47167,27401678.08833,0.763238188976378,17607,3099,0.1490754224946659,0.026238696785992482,16039,1330
0.32,0.8200000000000001,13964584.083750002,14891150.68112,89670.0,28945404.764870003,28995013.79513,0.7602485236220472,17934,2772,0.15184407491448504,0.023470044366173334,16285,1084
0.32,0.8400000000000001,14259608.93775,12945938.91172,91335.0,27296882.84947,30643535.71053,0.7569635826771653,18267,2439,0.15466352829613575,0.02065059098452264,16529,840
0.32,0.86,14541404.458500002,11078948.009960001,92930.0,25713282.46846,32227136.09154,0.7529035433070866,18586,2120,0.1573644461001795,0.017949673180478885,16738,631
0.32,0.88,14816136.445500001,9973597.72596,94130.0,24883864.171460003,33056554.38854,0.749876968503937,18826,1880,0.15939648457344124,0.01591763470721712,16896,473
0.32,0.9,15148583.967750002,9050219.8616,95325.0,24294128.829350002,33646289.73065,0.7458169291338582,19065,1641,0.1614200562197311,0.013894063060927287,17025,344
0.32,0.92,15295691.454,8249746.661479999,96320.0,23641758.11548,34298660.444520004,0.7420152559055119,19264,1442,0.16310495478714396,0.01220916449351441,17121,248
0.32,0.9400000000000001,15564150.0405,7735845.23168,97345.0,23397340.27218,34543078.287820004,0.7373646653543307,19469,1237,0.1648406543163884,0.01047346496426999,17200,169
0.32,0.9600000000000001,15845196.46875,7533755.95448,98400.0,23477352.42323,34463066.13677,0.7316437007874016,19680,1026,0.16662715480746434,0.008686964473194026,17256,113
0.32,0.98,16297058.019000001,7394037.786320001,100535.0,23791630.805320002,34148787.75468,0.7180979330708661,20107,599,0.1702424899244759,0.005071629356182477,17316,53
0.34,0.34,10474593.05,120123362.552,0.0,130597955.602,-72657537.042,0.8097933070866141,0,19232,0.0,0.1628340163240424,0,15941
0.34,0.36000000000000004,10595896.993250001,111750032.83268,6330.0,122352259.82593,-64411841.26593,0.808058562992126,1266,17966,0.010719002946455787,0.15211501337758662,1219,14722
0.34,0.38,10669866.37625,104187015.0056,12150.0,114869031.38185,-56928612.82185,0.8066560039370079,2430,16802,0.020574389541775324,0.14225962678226708,2345,13596
0.34,0.4,10754211.806,97064381.01396002,17670.0,107836262.81996001,-49895844.25996001,0.8048843503937009,3534,15698,0.02992176651877942,0.13291224980526298,3401,12540
0.34,0.42000000000000004,10876039.6355,91315231.48064001,22545.0,102213816.11614001,-44273397.556140006,0.8030757874015747,4509,14723,0.03817692281640533,0.12465709350763708,4327,11614
0.34,0.44,10965683.001500001,85196154.60136001,27435.0,96189272.60286,-38248854.04286,0.8010457677165354,5487,13745,0.046457479594947,0.1163765367290954,5250,10691
0.34,0.46,11143668.815750001,79511278.79252,31990.0,90686937.60827,-32746519.048270002,0.7987204724409449,6398,12834,0.05417075896636976,0.10866325735767264,6098,9843
0.34,0.48000000000000004,11239613.537,74696037.37312,36060.0,85971710.91012,-28031292.350119993,0.7967273622047244,7212,12020,0.0610627561215159,0.1017712602025265,6858,9083
0.34,0.5,11379484.21175,69855920.64824001,40020.0,81275424.85999002,-23335006.299990013,0.7942175196850393,8004,11228,0.0677684830832797,0.0950655332407627,7582,8359
0.34,0.52,11513503.27775,64424746.97160001,43875.0,75982125.24935001,-18041706.68935001,0.7921505905511812,8775,10457,0.07429640667863312,0.08853760964540928,8297,7644
0.34,0.54,11670526.15925,59481921.546480015,47535.0,71199982.70573002,-13259564.145730019,0.7895669291338583,9507,9725,0.08049412402208149,0.08233989230196091,8959,6982
0.34,0.56,11865908.357,55084652.427080005,51025.0,67001585.784080006,-9061167.224080004,0.7870939960629921,10205,9027,0.08640396924848444,0.07643004707555796,9590,6351
0.34,0.5800000000000001,12074135.64425,50954724.67192,54125.0,63082985.31617,-5142566.756169997,0.784621062992126,10825,8407,0.09165340197107733,0.07118061435296508,10143,5798
0.34,0.6,12218723.30375,47128905.918079995,56950.0,59404579.221829996,-1464160.6618299931,0.7823695866141732,11390,7842,0.09643715921021438,0.06639685711382802,10647,5294
0.34,0.62,12354397.69775,43330808.12268,59845.0,55745050.82043,2195367.7395699993,0.7798966535433071,11969,7263,0.10133945202695838,0.061494564297084026,11159,4782
0.34,0.64,12522474.815000001,40211115.4304,62480.0,52796070.2454,5144348.314600006,0.7773868110236221,12496,6736,0.10580146984116233,0.05703254648288007,11618,4323
0.34,0.66,12706898.8265,36720989.652880006,65160.0,49493048.479380004,8447370.080619998,0.7746555118110235,13032,6200,0.11033968909811359,0.05249432722592881,12080,3861
0.34,0.68,12839910.285500001,33183831.017240003,67600.0,46091341.30274001,11849077.257259995,0.7725885826771653,13520,5712,0.1144715006604125,0.048362515663629896,12512,3429
0.34,0.7000000000000001,13090165.68875,29867652.732080005,70210.0,43028028.420830004,14912390.139169998,0.7695989173228347,14042,5190,0.11889118433975683,0.04394283198428557,12953,2988
0.34,0.7200000000000001,13326587.61575,26738215.64648,72590.0,40137393.26223,17803025.29777,0.7663139763779528,14518,4714,0.12292139397839266,0.03991262234564975,13340,2601
0.34,0.74,13573575.68975,23717541.741839997,74705.0,37365822.43159,20574596.128410004,0.7633981299212598,14941,4291,0.12650286178751652,0.03633115453652589,13684,2257
0.34,0.76,13838697.256250001,20856721.92776,76930.0,34772349.18401,23168069.375990003,0.7600393700787402,15386,3846,0.1302705997900227,0.03256341653401971,14038,1903
0.34,0.78,14114559.137,18393585.784,78745.0,32586889.921000004,25353528.639,0.7569389763779527,15749,3483,0.1333440579808311,0.0294899583432113,14317,1624
0.34,0.8,14346242.03,16156744.9984,80665.0,30583652.0284,27356766.531600002,0.7536171259842519,16133,3099,0.13659531953804993,0.026238696785992482,14611,1330
0.34,0.8200000000000001,14587653.179000001,14320363.1426,82300.0,28990316.3216,28950102.2384,0.7506274606299213,16460,2772,0.13936397195786906,0.023470044366173334,14857,1084
0.34,0.8400000000000001,14882678.033,12375151.3732,83965.0,27341794.4062,30598624.153800003,0.7473425196850393,16793,2439,0.14218342533951975,0.02065059098452264,15101,840
0.34,0.86,15164473.55375,10508160.47144,85560.0,25758194.025190003,32182224.53481,0.7432824803149606,17112,2120,0.14488434314356352,0.017949673180478885,15310,631
0.34,0.88,15439205.54075,9402810.18744,86760.0,24928775.72819,33011642.83181,0.740255905511811,17352,1880,0.14691638161682527,0.01591763470721712,15468,473
0.34,0.9,15771653.063000001,8479432.32308,87955.0,24339040.38608,33601378.173920006,0.7361958661417322,17591,1641,0.14893995326311513,0.013894063060927287,15597,344
0.34,0.92,15918760.54925,7678959.122959999,88950.0,23686669.67221,34253748.88779,0.7323941929133858,17790,1442,0.15062485183052798,0.01220916449351441,15693,248
0.34,0.9400000000000001,16187219.13575,7165057.69316,89975.0,23442251.82891,34498166.73109,0.7277436023622048,17995,1237,0.15236055135977242,0.01047346496426999,15772,169
0.34,0.9600000000000001,16468265.564000001,6962968.41596,91030.0,23522263.979960002,34418154.58004,0.7220226377952756,18206,1026,0.15414705185084837,0.008686964473194026,15828,113
0.34,0.98,16920127.11425,6823250.247800001,93165.0,23836542.36205,34103876.197950006,0.7084768700787402,18633,599,0.15776238696785994,0.005071629356182477,15888,53
0.36000000000000004,0.36000000000000004,11283286.005,111257581.574,0.0,122540867.579,-64600449.018999994,0.7982283464566929,0,17966,0.0,0.15211501337758662,0,14722
0.36000000000000004,0.38,11357255.388,103694563.74692,5820.0,115057639.13492,-57117220.57492,0.7968257874015748,1164,16802,0.009855386595319537,0.14225962678226708,1126,13596
0.36000000000000004,0.4,11441600.817750001,96571929.75528002,11340.0,108024870.57303002,-50084452.01303002,0.7950541338582677,2268,15698,0.019202763572323638,0.13291224980526298,2182,12540
0.36000000000000004,0.42000000000000004,11563428.64725,90822780.22196002,16215.0,102402423.86921002,-44462005.30921002,0.7932455708661418,3243,14723,0.027457919869949537,0.12465709350763708,3108,11614
0.36000000000000004,0.44,11653072.01325,84703703.34268,21105.0,96377880.35593,-38437461.79593,0.7912155511811023,4221,13745,0.03573847664849121,0.1163765367290954,4031,10691
0.36000000000000004,0.46,11831057.8275,79018827.53384,25660.0,90875545.36134,-32935126.80134,0.7888902559055119,5132,12834,0.043451756019913974,0.10866325735767264,4879,9843
0.36000000000000004,0.48000000000000004,11927002.54875,74203586.11444,29730.0,86160318.66318999,-28219900.10318999,0.7868971456692913,5946,12020,0.05034375317506012,0.1017712602025265,5639,9083
0.36000000000000004,0.5,12066873.2235,69363469.38956001,33690.0,81464032.61306001,-23523614.05306001,0.7843873031496063,6738,11228,0.05704948013682393,0.0950655332407627,6363,8359
0.36000000000000004,0.52,12200892.2895,63932295.71292001,37545.0,76170733.00242001,-18230314.442420006,0.782320374015748,7509,10457,0.06357740373217732,0.08853760964540928,7078,7644
0.36000000000000004,0.54,12357915.171,58989470.287800014,41205.0,71388590.45880002,-13448171.898800015,0.7797367125984251,8241,9725,0.0697751210756257,0.08233989230196091,7740,6982
0.36000000000000004,0.56,12553297.36875,54592201.168400005,44695.0,67190193.53715001,-9249774.977150008,0.7772637795275591,8939,9027,0.07568496630202866,0.07643004707555796,8371,6351
0.36000000000000004,0.5800000000000001,12761524.656000001,50462273.41324,47795.0,63271593.069240004,-5331174.509240001,0.7747908464566929,9559,8407,0.08093439902462153,0.07118061435296508,8924,5798
0.36000000000000004,0.6,12906112.3155,46636454.6594,50620.0,59593186.9749,-1652768.4148999974,0.7725393700787402,10124,7842,0.08571815626375859,0.06639685711382802,9428,5294
0.36000000000000004,0.62,13041786.7095,42838356.864,53515.0,55933658.5735,2006759.9865000024,0.770066437007874,10703,7263,0.0906204490805026,0.061494564297084026,9940,4782
0.36000000000000004,0.64,13209863.826750001,39718664.17172,56150.0,52984677.99847,4955740.561530001,0.7675565944881889,11230,6736,0.09508246689470654,0.05703254648288007,10399,4323
0.36000000000000004,0.66,13394287.83825,36228538.394200005,58830.0,49681656.23245001,8258762.327549994,0.7648252952755905,11766,6200,0.09962068615165781,0.05249432722592881,10861,3861
0.36000000000000004,0.68,13527299.29725,32691379.75856,61270.0,46279949.055810004,11660469.504189998,0.7627583661417323,12254,5712,0.10375249771395671,0.048362515663629896,11293,3429
0.36000000000000004,0.7000000000000001,13777554.7005,29375201.473400004,63880.0,43216636.17390001,14723782.386099994,0.7597687007874016,12776,5190,0.10817218139330105,0.04394283198428557,11734,2988
0.36000000000000004,0.7200000000000001,14013976.627500001,26245764.3878,66260.0,40326001.015300006,17614417.544699997,0.7564837598425197,13252,4714,0.11220239103193687,0.03991262234564975,12121,2601
0.36000000000000004,0.74,14260964.7015,23225090.483159997,68375.0,37554430.184659995,20385988.375340007,0.7535679133858267,13675,4291,0.11578385884106072,0.03633115453652589,12465,2257
0.36000000000000004,0.76,14526086.268000001,20364270.66908,70600.0,34960956.93708,22979461.62292,0.7502091535433071,14120,3846,0.1195515968435669,0.03256341653401971,12819,1903
0.36000000000000004,0.78,14801948.14875,17901134.52532,72415.0,32775497.67407,25164920.88593,0.7471087598425197,14483,3483,0.12262505503437532,0.0294899583432113,13098,1624
0.36000000000000004,0.8,15033631.04175,15664293.739720002,74335.0,30772259.78147,27168158.77853,0.7437869094488189,14867,3099,0.12587631659159412,0.026238696785992482,13392,1330
0.36000000000000004,0.8200000000000001,15275042.190750001,13827911.88392,75970.0,29178924.074670002,28761494.48533,0.7407972440944882,15194,2772,0.12864496901141328,0.023470044366173334,13638,1084
0.36000000000000004,0.8400000000000001,15570067.044750001,11882700.11452,77635.0,27530402.159270003,30410016.40073,0.7375123031496063,15527,2439,0.13146442239306397,0.02065059098452264,13882,840
0.36000000000000004,0.86,15851862.5655,10015709.21276,79230.0,25946801.77826,31993616.781740002,0.7334522637795275,15846,2120,0.13416534019710774,0.017949673180478885,14091,631
0.36000000000000004,0.88,16126594.5525,8910358.92876,80430.0,25117383.48126,32823035.07874,0.7304256889763779,16086,1880,0.1361973786703695,0.01591763470721712,14249,473
0.36000000000000004,0.9,16459042.074750002,7986981.0644000005,81625.0,24527648.13915,33412770.42085,0.7263656496062991,16325,1641,0.13822095031665932,0.013894063060927287,14378,344
0.36000000000000004,0.92,16606149.561,7186507.86428,82620.0,23875277.42528,34065141.13472,0.7225639763779528,16524,1442,0.1399058488840722,0.01220916449351441,14474,248
0.36000000000000004,0.9400000000000001,16874608.1475,6672606.43448,83645.0,23630859.58198,34309558.97802,0.7179133858267717,16729,1237,0.14164154841331664,0.01047346496426999,14553,169
0.36000000000000004,0.9600000000000001,17155654.57575,6470517.157280001,84700.0,23710871.733030003,34229546.826969996,0.7121924212598425,16940,1026,0.1434280489043926,0.008686964473194026,14609,113
0.36000000000000004,0.98,17607516.126000002,6330798.989120001,86835.0,24025150.11512,33915268.44488,0.698646653543307,17367,599,0.14704338402140413,0.005071629356182477,14669,53
0.38,0.38,11776415.225,103250628.992,0.0,115027044.217,-57086625.65699999,0.7888779527559056,0,16802,0.0,0.14225962678226708,0,13596
0.38,0.4,11860760.654749999,96127995.00036003,5520.0,107994275.65511003,-50053857.09511003,0.7871062992125984,1104,15698,0.009347376977004098,0.13291224980526298,1056,12540
0.38,0.42000000000000004,11982588.48425,90378845.46704002,10395.0,102371828.95129001,-44431410.39129001,0.7852977362204724,2079,14723,0.01760253327463,0.12465709350763708,1982,11614
0.38,0.44,12072231.85025,84259768.58776,15285.0,96347285.43801,-38406866.878010005,0.783267716535433,3057,13745,0.025883090053171673,0.1163765367290954,2905,10691
0.38,0.46,12250217.6645,78574892.77892001,19840.0,90844950.44342001,-32904531.883420005,0.7809424212598425,3968,12834,0.03359636942459444,0.10866325735767264,3753,9843
0.38,0.48000000000000004,12346162.38575,73759651.35952,23910.0,86129723.74527,-28189305.185269997,0.7789493110236221,4782,12020,0.04048836657974058,0.1017712602025265,4513,9083
0.38,0.5,12486033.0605,68919534.63464001,27870.0,81433437.69514,-23493019.13514,0.776439468503937,5574,11228,0.04719409354150438,0.0950655332407627,5237,8359
0.38,0.52,12620052.1265,63488360.95800001,31725.0,76140138.08450001,-18199719.524500012,0.7743725393700788,6345,10457,0.05372201713685779,0.08853760964540928,5952,7644
0.38,0.54,12777075.008,58545535.53288001,35385.0,71357995.54088001,-13417576.980880007,0.771788877952756,7077,9725,0.05991973448030616,0.08233989230196091,6614,6982
0.38,0.56,12972457.20575,54148266.413480006,38875.0,67159598.61923,-9219180.05923,0.7693159448818898,7775,9027,0.06582957970670911,0.07643004707555796,7245,6351
0.38,0.5800000000000001,13180684.493,50018338.65832,41975.0,63240998.15132,-5300579.591320001,0.7668430118110235,8395,8407,0.071079012429302,0.07118061435296508,7798,5798
0.38,0.6,13325272.1525,46192519.904479995,44800.0,59562592.05698,-1622173.4969799966,0.7645915354330709,8960,7842,0.07586276966843905,0.06639685711382802,8302,5294
0.38,0.62,13460946.5465,42394422.10908,47695.0,55903063.65558,2037354.9044200033,0.7621186023622047,9539,7263,0.08076506248518306,0.061494564297084026,8814,4782
0.38,0.64,13629023.66375,39274729.4168,50330.0,52954083.08055,4986335.479450002,0.7596087598425197,10066,6736,0.085227080299387,0.05703254648288007,9273,4323
0.38,0.66,13813447.67525,35784603.63928001,53010.0,49651061.31453001,8289357.245469995,0.7568774606299212,10602,6200,0.08976529955633826,0.05249432722592881,9735,3861
0.38,0.68,13946459.13425,32247445.003640004,55450.0,46249354.13789,11691064.422109999,0.754810531496063,11090,5712,0.09389711111863717,0.048362515663629896,10167,3429
0.38,0.7000000000000001,14196714.5375,28931266.718480002,58060.0,43186041.25598,14754377.304020002,0.7518208661417323,11612,5190,0.09831679479798151,0.04394283198428557,10608,2988
0.38,0.7200000000000001,14433136.464499999,25801829.632880002,60440.0,40295406.09738,17645012.462620005,0.7485359251968504,12088,4714,0.10234700443661733,0.03991262234564975,10995,2601
0.38,0.74,14680124.5385,22781155.72824,62555.0,37523835.266739994,20416583.293260008,0.7456200787401575,12511,4291,0.10592847224574119,0.03633115453652589,11339,2257
0.38,0.76,14945246.105,19920335.914160002,64780.0,34930362.01916,23010056.54084,0.7422613188976378,12956,3846,0.10969621024824737,0.03256341653401971,11693,1903
0.38,0.78,15221107.985749999,17457199.770400003,66595.0,32744902.75615,25195515.803850003,0.7391609251968504,13319,3483,0.11276966843905578,0.0294899583432113,11972,1624
0.38,0.8,15452790.87875,15220358.9848,68515.0,30741664.86355,27198753.696450002,0.7358390748031496,13703,3099,0.1160209299962746,0.026238696785992482,12266,1330
0.38,0.8200000000000001,15694202.02775,13383977.129,70150.0,29148329.15675,28792089.40325,0.7328494094488189,14030,2772,0.11878958241609375,0.023470044366173334,12512,1084
0.38,0.8400000000000001,15989226.881749999,11438765.3596,71815.0,27499807.24135,30440611.318650004,0.729564468503937,14363,2439,0.12160903579774444,0.02065059098452264,12756,840
0.38,0.86,16271022.4025,9571774.457840001,73410.0,25916206.86034,32024211.699660003,0.7255044291338583,14682,2120,0.12430995360178819,0.017949673180478885,12965,631
0.38,0.88,16545754.3895,8466424.17384,74610.0,25086788.56334,32853629.99666,0.7224778543307085,14922,1880,0.12634199207504995,0.01591763470721712,13123,473
0.38,0.9,16878201.91175,7543046.30948,75805.0,24497053.22123,33443365.338770002,0.7184178149606298,15161,1641,0.12836556372133978,0.013894063060927287,13252,344
0.38,0.92,17025309.398,6742573.109359999,76800.0,23844682.507359996,34095736.052640006,0.7146161417322834,15360,1442,0.13005046228875267,0.01220916449351441,13348,248
0.38,0.9400000000000001,17293767.9845,6228671.67956,77825.0,23600264.664059997,34340153.895940006,0.7099655511811024,15565,1237,0.1317861618179971,0.01047346496426999,13427,169
0.38,0.9600000000000001,17574814.41275,6026582.40236,78880.0,23680276.815109998,34260141.744890004,0.7042445866141732,15776,1026,0.13357266230907305,0.008686964473194026,13483,113
0.38,0.98,18026675.963,5886864.234200001,81015.0,23994555.1972,33945863.3628,0.6906988188976378,16203,599,0.1371879974260846,0.005071629356182477,13543,53
0.4,0.4,12338718.09,95709757.08600003,0.0,108048475.17600003,-50108056.61600003,0.7770669291338582,0,15698,0.0,0.13291224980526298,0,12540
0.4,0.42000000000000004,12460545.9195,89960607.55268002,4875.0,102426028.47218001,-44485609.91218001,0.7752583661417323,975,14723,0.008255156297625901,0.12465709350763708,926,11614
0.4,0.44,12550189.2855,83841530.6734,9765.0,96401484.9589,-38461066.3989,0.7732283464566929,1953,13745,0.016535713076167576,0.1163765367290954,1849,10691
0.4,0.46,12728175.09975,78156654.86456001,14320.0,90899149.96431,-32958731.404310003,0.7709030511811024,2864,12834,0.02424899244759034,0.10866325735767264,2697,9843
0.4,0.48000000000000004,12824119.821,73341413.44516,18390.0,86183923.26616,-28243504.706159994,0.7689099409448819,3678,12020,0.03114098960273648,0.1017712602025265,3457,9083
0.4,0.5,12963990.49575,68501296.72028,22350.0,81487637.21603,-23547218.65603,0.7664000984251969,4470,11228,0.03784671656450029,0.0950655332407627,4181,8359
0.4,0.52,13098009.56175,63070123.04364001,26205.0,76194337.60539001,-18253919.04539001,0.7643331692913385,5241,10457,0.04437464015985369,0.08853760964540928,4896,7644
0.4,0.54,13255032.44325,58127297.618520014,29865.0,71412195.06177002,-13471776.50177002,0.7617495078740157,5973,9725,0.050572357503302065,0.08233989230196091,5558,6982
0.4,0.56,13450414.640999999,53730028.499120004,33355.0,67213798.14012,-9273379.580119997,0.7592765748031496,6671,9027,0.056482202729705014,0.07643004707555796,6189,6351
0.4,0.5800000000000001,13658641.92825,49600100.74396,36455.0,63295197.67221,-5354779.112209998,0.7568036417322835,7291,8407,0.061731635452297894,0.07118061435296508,6742,5798
0.4,0.6,13803229.587749999,45774281.99011999,39280.0,59616791.57787,-1676373.017869994,0.7545521653543307,7856,7842,0.06651539269143496,0.06639685711382802,7246,5294
0.4,0.62,13938903.98175,41976184.19472,42175.0,55957263.17647,1983155.3835300058,0.7520792322834645,8435,7263,0.07141768550817895,0.061494564297084026,7758,4782
0.4,0.64,14106981.099,38856491.50244,44810.0,53008282.60144,4932135.958560005,0.7495693897637795,8962,6736,0.0758797033223829,0.05703254648288007,8217,4323
0.4,0.66,14291405.1105,35366365.724920005,47490.0,49705260.835420005,8235157.724579997,0.7468380905511811,9498,6200,0.08041792257933417,0.05249432722592881,8679,3861
0.4,0.68,14424416.5695,31829207.08928,49930.0,46303553.65878,11636864.901220001,0.7447711614173228,9986,5712,0.08454973414163308,0.048362515663629896,9111,3429
0.4,0.7000000000000001,14674671.97275,28513028.804120004,52540.0,43240240.776870005,14700177.783129998,0.7417814960629922,10508,5190,0.0889694178209774,0.04394283198428557,9552,2988
0.4,0.7200000000000001,14911093.89975,25383591.71852,54920.0,40349605.61827,17590812.94173,0.7384965551181102,10984,4714,0.09299962745961324,0.03991262234564975,9939,2601
0.4,0.74,15158081.973749999,22362917.813879997,57035.0,37578034.78762999,20362383.77237001,0.7355807086614173,11407,4291,0.0965810952687371,0.03633115453652589,10283,2257
0.4,0.76,15423203.54025,19502097.9998,59260.0,34984561.54005,22955857.019950002,0.7322219488188977,11852,3846,0.10034883327124326,0.03256341653401971,10637,1903
0.4,0.78,15699065.421,17038961.85604,61075.0,32799102.27704,25141316.28296,0.7291215551181102,12215,3483,0.10342229146205169,0.0294899583432113,10916,1624
0.4,0.8,15930748.314,14802121.070440002,62995.0,30795864.38444,27144554.17556,0.7257997047244094,12599,3099,0.10667355301927049,0.026238696785992482,11210,1330
0.4,0.8200000000000001,16172159.463,12965739.21464,64630.0,29202528.67764,28737889.882360004,0.7228100393700787,12926,2772,0.10944220543908964,0.023470044366173334,11456,1084
0.4,0.8400000000000001,16467184.317,11020527.445239998,66295.0,27554006.76224,30386411.797760002,0.7195250984251967,13259,2439,0.11226165882074034,0.02065059098452264,11700,840
0.4,0.86,16748979.837749999,9153536.543480001,67890.0,25970406.38123,31970012.178770002,0.715465059055118,13578,2120,0.1149625766247841,0.017949673180478885,11909,631
0.4,0.88,17023711.82475,8048186.2594800005,69090.0,25140988.08423,32799430.475770004,0.7124384842519684,13818,1880,0.11699461509804586,0.01591763470721712,12067,473
0.4,0.9,17356159.347,7124808.39512,70285.0,24551252.742119998,33389165.817880005,0.7083784448818897,14057,1641,0.11901818674433569,0.013894063060927287,12196,344
0.4,0.92,17503266.83325,6324335.195,71280.0,23898882.02825,34041536.53175,0.7045767716535433,14256,1442,0.12070308531174857,0.01220916449351441,12292,248
0.4,0.9400000000000001,17771725.419749998,5810433.7652,72305.0,23654464.184949998,34285954.37505001,0.6999261811023622,14461,1237,0.12243878484099299,0.01047346496426999,12371,169
0.4,0.9600000000000001,18052771.847999997,5608344.488,73360.0,23734476.335999995,34205942.22400001,0.6942052165354331,14672,1026,0.12422528533206896,0.008686964473194026,12427,113
0.4,0.98,18504633.39825,5468626.319840001,75495.0,24048754.718089998,33891663.841910005,0.6806594488188976,15099,599,0.1278406204490805,0.005071629356182477,12487,53
0.42000000000000004,0.42000000000000004,13150903.620000001,89625558.00800002,0.0,102776461.62800002,-44836043.06800002,0.7650098425196851,0,14723,0.0,0.12465709350763708,0,11614
0.42000000000000004,0.44,13240546.986000001,83506481.12872,4890.0,96751918.11472,-38811499.55472,0.7629798228346457,978,13745,0.008280556778541674,0.1163765367290954,923,10691
0.42000000000000004,0.46,13418532.800250001,77821605.31988001,9445.0,91249583.12013,-33309164.56013,0.7606545275590552,1889,12834,0.01599383614996444,0.10866325735767264,1771,9843
0.42000000000000004,0.48000000000000004,13514477.5215,73006363.90048,13515.0,86534356.42198001,-28593937.861980006,0.7586614173228347,2703,12020,0.022885833305110577,0.1017712602025265,2531,9083
0.42000000000000004,0.5,13654348.196250001,68166247.1756,17475.0,81838070.37185001,-23897651.81185001,0.7561515748031497,3495,11228,0.029591560266874387,0.0950655332407627,3255,8359
